age,education_num,occupation,sex,hours_per_week,income,marital_status_Married,marital_status_Never-married,marital_status_Separated,relationship_Husband,relationship_Not-in-family,relationship_Other-relative,relationship_Own-child,relationship_Unmarried,relationship_Wife,workclass_Government,workclass_Not-working,workclass_Private,workclass_Self-employed,workclass_Unknown,capital_net_log
25,9,0.0410958904109589,0,38,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
34,13,0.27064732142857145,0,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
32,9,0.22531017369727047,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,7.786551806428712
33,13,0.13383499059392637,1,45,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.551186867296149
62,13,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
47,13,0.12461851475076297,1,44,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.94754601503218
54,7,0.006993006993006993,0,10,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
55,10,0.3048245614035088,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
46,14,0.4852204408817635,1,50,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-7.780303087908373
46,9,0.13383499059392637,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.303843225277705
50,10,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
70,13,0.4852204408817635,1,20,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
31,9,0.2029262086513995,0,35,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,8.552367266423891
27,10,0.13383499059392637,0,20,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
27,4,0.0410958904109589,1,35,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0
54,10,0.27064732142857145,1,54,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
37,11,0.27064732142857145,1,60,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
50,9,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
33,9,0.3048245614035088,1,40,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
33,9,0.12461851475076297,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
44,13,0.4852204408817635,0,40,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0
30,11,0.22531017369727047,1,40,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
70,13,0.22531017369727047,1,12,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-7.774015077250727
36,13,0.44848935116394256,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.551186867296149
44,12,0.44848935116394256,0,40,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
45,16,0.4852204408817635,1,40,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
42,10,0.11627906976744186,1,28,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
57,14,0.4852204408817635,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
29,12,0.13383499059392637,0,40,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0
41,13,0.44848935116394256,0,10,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,8.94754601503218
50,9,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.04044688130311
46,14,0.44848935116394256,0,55,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,9.06126014896203
56,3,0.4852204408817635,1,67,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-7.543273346705446
52,10,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
69,15,0.44848935116394256,1,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
44,10,0.13383499059392637,1,40,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,9.571156728415465
39,13,0.4852204408817635,1,40,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
36,13,0.27064732142857145,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
23,3,0.061481481481481484,1,30,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0
48,13,0.0410958904109589,1,50,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
49,9,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
41,13,0.4852204408817635,1,60,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
52,13,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
42,10,0.4852204408817635,0,40,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-7.801800401908973
59,13,0.22531017369727047,1,60,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
35,10,0.13383499059392637,0,40,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
26,10,0.13383499059392637,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
41,9,0.11627906976744186,1,40,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,8.94754601503218
22,10,0.27064732142857145,1,30,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
34,10,0.22531017369727047,1,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
26,13,0.4852204408817635,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
43,9,0.13383499059392637,0,58,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
31,7,0.12461851475076297,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
34,16,0.44848935116394256,1,45,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
50,9,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-7.543273346705446
37,14,0.44848935116394256,0,38,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
32,13,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
57,10,0.2029262086513995,1,45,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
47,15,0.44848935116394256,1,50,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-7.589841512182657
52,9,0.22531017369727047,1,48,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
56,13,0.4852204408817635,0,55,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,9.06126014896203
55,9,0.3048245614035088,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-7.543273346705446
44,10,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.895492631451633
30,13,0.4852204408817635,1,45,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
30,13,0.4852204408817635,0,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
51,14,0.4852204408817635,1,47,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.543273346705446
28,9,0.27064732142857145,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
43,10,0.22531017369727047,1,38,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.310169021981912
29,13,0.27064732142857145,1,50,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
32,9,0.22531017369727047,1,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
44,13,0.32608695652173914,0,40,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,9.617470759403409
47,11,0.4852204408817635,1,38,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
26,10,0.3048245614035088,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.04044688130311
29,6,0.12461851475076297,0,25,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
48,13,0.13383499059392637,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.94754601503218
64,16,0.44848935116394256,1,60,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
47,13,0.27064732142857145,1,40,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-7.543273346705446
43,9,0.4852204408817635,0,40,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
35,9,0.2029262086513995,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
36,11,0.11627906976744186,1,60,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
52,9,0.2029262086513995,1,60,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
34,13,0.44848935116394256,1,38,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
48,9,0.44848935116394256,0,8,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
48,12,0.44848935116394256,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
44,8,0.061481481481481484,1,40,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
40,14,0.44848935116394256,1,48,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-7.551186867296149
46,10,0.32608695652173914,1,70,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
45,16,0.44848935116394256,1,45,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
30,9,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
52,16,0.44848935116394256,1,65,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,11.512925464970229
63,10,0.10297356828193832,1,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
46,14,0.44848935116394256,0,22,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
29,10,0.2029262086513995,1,45,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
36,12,0.3048245614035088,1,40,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,9.571156728415465
38,9,0.2029262086513995,1,40,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
52,14,0.44848935116394256,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
62,13,0.44848935116394256,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
34,12,0.22531017369727047,0,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
22,12,0.4852204408817635,1,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
51,9,0.22531017369727047,1,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
20,10,0.10297356828193832,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0
40,9,0.12461851475076297,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
45,13,0.4852204408817635,1,60,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.589841512182657
20,10,0.27064732142857145,1,45,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
24,10,0.13383499059392637,1,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
57,15,0.44848935116394256,1,35,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
52,12,0.32608695652173914,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
35,14,0.44848935116394256,1,60,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
39,13,0.13383499059392637,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
42,10,0.3048245614035088,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
33,9,0.44848935116394256,1,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
43,13,0.44848935116394256,1,55,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
22,13,0.27064732142857145,0,16,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
30,7,0.27064732142857145,1,40,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0
39,14,0.4852204408817635,0,65,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-7.789868559054706
30,9,0.0410958904109589,0,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
45,6,0.12461851475076297,1,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
36,13,0.4852204408817635,1,45,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
38,14,0.44848935116394256,1,25,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
42,9,0.0410958904109589,1,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
53,7,0.0410958904109589,0,40,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
24,11,0.3048245614035088,1,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
56,5,0.2029262086513995,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
43,11,0.44848935116394256,0,40,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0
17,6,0.10297356828193832,1,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0
30,5,0.27064732142857145,1,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
58,13,0.10297356828193832,0,40,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.0
34,13,0.27064732142857145,1,50,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-7.946263643580541
25,10,0.12461851475076297,1,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
24,10,0.061481481481481484,1,39,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
56,10,0.27064732142857145,0,48,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
39,9,0.12461851475076297,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
32,9,0.13383499059392637,0,40,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
66,9,0.27064732142857145,0,35,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0
63,13,0.44848935116394256,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
29,13,0.44848935116394256,1,64,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
18,10,0.10297356828193832,1,48,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0
42,14,0.44848935116394256,0,45,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
38,13,0.27064732142857145,1,52,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
28,7,0.11627906976744186,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
48,10,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
70,10,0.4852204408817635,1,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0
25,10,0.13383499059392637,0,40,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0
67,9,0.0410958904109589,0,20,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0
24,10,0.3048245614035088,0,16,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
32,10,0.4852204408817635,1,60,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,9.617470759403409
46,9,0.0410958904109589,1,40,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
50,9,0.12461851475076297,1,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
26,13,0.44848935116394256,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
44,13,0.4852204408817635,1,48,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
32,9,0.061481481481481484,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
27,10,0.0410958904109589,0,30,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
26,6,0.10297356828193832,1,40,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.0
60,15,0.27064732142857145,1,45,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
24,10,0.0410958904109589,0,53,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
45,9,0.13383499059392637,0,40,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0
23,13,0.44848935116394256,0,40,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-7.7226775164680035
42,13,0.3048245614035088,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
32,12,0.27064732142857145,1,48,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,7.862497197230545
18,7,0.061481481481481484,1,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
35,11,0.13383499059392637,0,40,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,9.571156728415465
50,13,0.10297356828193832,1,60,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-7.551186867296149
20,9,0.11627906976744186,1,47,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
27,9,0.2029262086513995,1,40,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
37,14,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
21,10,0.0410958904109589,0,12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0
34,13,0.27064732142857145,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
42,13,0.4852204408817635,1,45,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,9.617470759403409
36,9,0.13383499059392637,0,40,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0
67,13,0.4852204408817635,1,8,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
28,10,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
67,13,0.10297356828193832,1,60,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.147081032336992
40,14,0.4852204408817635,0,40,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
51,9,0.061481481481481484,1,48,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
23,9,0.13383499059392637,1,40,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0
35,10,0.27064732142857145,1,55,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
53,9,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
25,10,0.27064732142857145,0,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
43,10,0.3048245614035088,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
23,10,0.12461851475076297,1,30,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
47,11,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.94754601503218
54,9,0.27064732142857145,1,44,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
37,11,0.27064732142857145,1,40,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
39,12,0.22531017369727047,1,60,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.94754601503218
56,13,0.4852204408817635,1,20,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
56,14,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
61,8,0.44848935116394256,1,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
27,9,0.061481481481481484,1,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
56,13,0.44848935116394256,1,20,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0
41,14,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
23,9,0.4852204408817635,1,75,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
47,14,0.44848935116394256,0,20,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
40,16,0.44848935116394256,0,20,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-7.589841512182657
50,9,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,8.895492631451633
36,13,0.4852204408817635,1,55,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
30,11,0.10297356828193832,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0
54,10,0.10297356828193832,1,60,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
58,13,0.4852204408817635,1,40,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,9.06126014896203
46,9,0.13383499059392637,0,40,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
31,9,0.22531017369727047,1,40,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
31,13,0.27064732142857145,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
28,6,0.0410958904109589,0,30,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
39,10,0.13383499059392637,0,40,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
49,12,0.13383499059392637,1,60,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
20,10,0.3048245614035088,0,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
46,11,0.4852204408817635,0,36,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0
47,9,0.2029262086513995,1,48,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
51,9,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.895492631451633
27,10,0.22531017369727047,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
46,13,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,8.94754601503218
36,12,0.0410958904109589,0,37,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
53,14,0.27064732142857145,1,60,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.895492631451633
43,13,0.44848935116394256,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.589841512182657
35,9,0.4852204408817635,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
39,14,0.22531017369727047,0,50,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
25,13,0.2029262086513995,1,60,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
28,7,0.12461851475076297,1,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
27,9,0.22531017369727047,0,45,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
80,15,0.44848935116394256,1,35,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
21,10,0.10297356828193832,0,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0
53,14,0.4852204408817635,1,55,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
27,13,0.27064732142857145,1,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
29,9,0.0410958904109589,1,40,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,9.261128538808288
39,13,0.4852204408817635,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.543273346705446
50,12,0.4852204408817635,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
23,9,0.12461851475076297,0,40,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
46,10,0.44848935116394256,0,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
23,13,0.13383499059392637,1,40,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0
32,13,0.0410958904109589,1,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
33,9,0.10297356828193832,1,40,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-7.462789157412448
53,12,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,9.617470759403409
42,13,0.32608695652173914,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-7.551186867296149
19,10,0.0410958904109589,1,20,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
40,9,0.4852204408817635,1,50,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.94754601503218
23,10,0.2029262086513995,1,60,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
36,13,0.27064732142857145,1,50,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
55,10,0.27064732142857145,0,50,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
25,10,0.27064732142857145,1,50,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
46,10,0.13383499059392637,0,40,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
37,13,0.3048245614035088,0,42,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0
41,10,0.2029262086513995,0,40,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,8.895492631451633
27,5,0.22531017369727047,1,40,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
39,10,0.27064732142857145,1,70,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-7.2305631534092925
39,9,0.13383499059392637,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
32,9,0.13383499059392637,1,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
46,14,0.27064732142857145,1,60,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-7.589841512182657
37,15,0.44848935116394256,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
21,10,0.13383499059392637,1,10,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0
54,10,0.44848935116394256,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
45,13,0.22531017369727047,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,9.617470759403409
23,11,0.3048245614035088,0,40,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0
35,11,0.13383499059392637,0,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8.83200393125627
39,10,0.32608695652173914,0,40,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0
34,9,0.4852204408817635,0,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
50,14,0.44848935116394256,0,50,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0
52,13,0.44848935116394256,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
27,9,0.27064732142857145,1,45,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
57,15,0.2029262086513995,1,50,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,9.617470759403409
57,9,0.2029262086513995,1,42,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-6.483107351457199
41,10,0.4852204408817635,1,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
47,9,0.22531017369727047,1,48,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
33,12,0.4852204408817635,1,60,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-7.543273346705446
61,13,0.27064732142857145,1,40,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
61,9,0.22531017369727047,1,52,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
26,13,0.27064732142857145,1,48,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0
46,10,0.22531017369727047,1,40,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
